link,rest_name,rest_type,loc,dine_rating,dine_reviews,delivery_rating,delivery_reviews,cuisine,cost,Menu
https://www.zomato.com/pune/overloaded-wakad,"Overloaded
                                    ",Quick Bites,Wakad,4.4,-388,3.8,-988,"Beverages,Fast Food,","Rs. 1,100","Sandwich, Pizza, Burgers, Pasta, Nachos, Brownie, Fries"
https://www.zomato.com/pune/deewaar-wakad,"Deewaar
                                    ",Casual Dining,Wakad,2.8,(6 Reviews),,,"Chinese,North Indian,","Rs. 1,100",
https://www.zomato.com/pune/cockatoo-the-fusion-bar-eatery-wakad,"Cockatoo - The Fusion Bar & Eatery
                                    ","Casual Dining,Bar",Wakad,3.8,(50 Reviews),,,"Fast Food,North Indian,","Rs. 1,100","Cocktails, Pizza, Butter Chicken, Drums Of Heaven"
https://www.zomato.com/pune/swad-gomantak-wakad,"Swad Gomantak
                                    ",Casual Dining,Wakad,4.1,-210,3.2,-322,"Seafood,North Indian,Konkan,","Rs. 1,000","Sea Food, Sol Kadhi, Thali, Tandoori Chicken, Malvani Chicken, Surmai Tava Fry, Fish Finger"
https://www.zomato.com/pune/apyayan-wakad,"Apyayan
                                    ",Casual Dining,Wakad,3.9,-623,3.8,"-2,888","Mughlai,Biryani,Bengali,","Rs. 1,000","Mutton Kosha, Fish Fry, Rasgulla, Chicken Thali, Begun Bhaja, Chicken Biryani, Plain Rice"
https://www.zomato.com/pune/barbeque-ville-wakad,"Barbeque Ville
                                    ",Casual Dining,Wakad,4.5,"(3,752 Reviews)",,,"BBQ,North Indian,","Rs. 1,000","Gulab Jamun, Panipuri, Fish, Brownie, Crispy Corn, Chicken Biryani, Sea Food"
https://www.zomato.com/pune/angaar-wakad,"Angaar
                                    ",Casual Dining,Wakad,4.3,-957,3.5,"-2,983","North Indian,Seafood,Mughlai,Chinese,Lucknowi,","Rs. 1,000","Tandoori Chicken, Tikka, Shahi Tukda, Chicken Dum Biryani, Garlic Naan, Butter Chicken, Lahori Chicken"
https://www.zomato.com/pune/dominos-pizza-wakad,"Domino's Pizza
                                    ",Quick Bites,Wakad,3.6,-554,3.9,"-6,458","Italian,Pizza,",Rs. 400,"Garlic Bread, Cheese Burst Pizza, Veggie Pizza"
https://www.zomato.com/pune/dominos-pizza-1-wakad,"Domino's Pizza
                                    ",Quick Bites,Wakad,2.7,-9,4,-246,"Italian,Pizza,",Rs. 400,
https://www.zomato.com/pune/biryani-by-kilo-wakad,"Biryani By Kilo
                                    ",,Wakad,3.4,(819 Reviews),,,"Hyderabadi,Kebab,Mughlai,Biryani,",Rs. 700,
https://www.zomato.com/pune/tawa-street-wakad,"Tawa Street
                                    ",,Wakad,3.6,(957 Reviews),,,"Beverages,Sandwich,Biryani,Mughlai,North Indian,",Rs. 550,
https://www.zomato.com/pune/kgn-xprs-wakad,"KGN Xprs
                                    ",Quick Bites,Wakad,4,-372,3.3,"-3,691","Chinese,Mughlai,",Rs. 400,"Tandoori Chicken, Chicken Biryani, Fried Rice Chicken, Pahadi Kebab"
https://www.zomato.com/pune/kgn-xprs-2-wakad,"KGN Xprs
                                    ",Quick Bites,Wakad,3.3,(35 Reviews),,,"Fast Food,Chinese,",Rs. 400,
https://www.zomato.com/pune/swad-gomantak-wakad,"Swad Gomantak
                                    ",Casual Dining,Wakad,4.1,-210,3.2,-322,"Seafood,North Indian,Konkan,","Rs. 1,000","Sea Food, Sol Kadhi, Thali, Tandoori Chicken, Malvani Chicken, Surmai Tava Fry, Fish Finger"
https://www.zomato.com/pune/behrouz-biryani-1-wakad,"Behrouz Biryani
                                    ",,Wakad,3.8,"(5,861 Reviews)",,,"Mughlai,North Indian,Biryani,",Rs. 700,"Gulab Jamun, Raita, Falafel, Vegetable Biryani, Subz Biryani, Chocolate Fantasy, Paneer Biryani"
https://www.zomato.com/pune/behrouz-biryani-wakad,"Behrouz Biryani
                                    ",,Wakad,3.6,(174 Reviews),,,"Mughlai,North Indian,Biryani,",Rs. 700,"Gulab Jamun, Chicken Biryani, Vegetable Biryani, Mint Raita, Falafel, Paneer Subz Biryani, Gosht Dum Biryani"
https://www.zomato.com/pune/cake-n-bake-wakad,"Cake N Bake
                                    ","Bakery,Quick Bites",Wakad,3.5,-46,4.2,-755,"Desserts,Fast Food,Bakery,",Rs. 400,
https://www.zomato.com/pune/la-pinoz-pizza-wakad,"La Pino'z Pizza
                                    ",Quick Bites,Wakad,3.4,-118,3.1,-687,"Beverages,Italian,Pizza,",Rs. 800,
https://www.zomato.com/pune/cafe-peter-wakad,"CAFE PETER
                                    ",Café,Wakad,3.2,(11 Reviews),,,"Beverages,Fast Food,Cafe,",Rs. 500,
https://www.zomato.com/pune/andhra-staples-wakad,"Andhra Staples
                                    ",,Wakad,,,,,"South Indian,",Rs. 450,
https://www.zomato.com/pune/cafe-durga-tathawade-branch-wakad,"Cafe Durga Tathawade Branch
                                    ",Quick Bites,Wakad,2.9,-22,3.3,-91,"Beverages,South Indian,Fast Food,Chinese,",Rs. 400,
https://www.zomato.com/pune/cafe-durga-2-wakad,"Cafe Durga
                                    ",Quick Bites,Wakad,2.9,-139,3.5,"-1,330","Beverages,Fast Food,South Indian,",Rs. 250,"Pav Bhaji, Tea, Hot Coffee, Misal Pav"
https://www.zomato.com/pune/cafe-durga-1-wakad,"Cafe Durga
                                    ",Quick Bites,Wakad,2.8,-39,3.5,-62,"Beverages,South Indian,",Rs. 300,"Tea, Hot Coffee, Hot Chocolate, Thick Cold Coffee"
https://www.zomato.com/pune/waah-indore-wakad,"Waah Indore
                                    ",,Wakad,3.7,(744 Reviews),,,"Street Food,",Rs. 200,
https://www.zomato.com/pune/eat-fit-wakad,"eat.fit
                                    ",,Wakad,3.6,"(1,394 Reviews)",,,"Desserts,Continental,Biryani,North Indian,Healthy Food,",Rs. 400,
https://www.zomato.com/pune/the-biryani-life-wakad,"The Biryani Life
                                    ",,Wakad,3.9,(47 Reviews),,,"North Indian,Biryani,",Rs. 350,
https://www.zomato.com/pune/taste-of-odisha-wakad,"Taste Of Odisha
                                    ",Quick Bites,Wakad,3.6,(5 Reviews),,,"Odia,",Rs. 300,
https://www.zomato.com/pune/tatva-the-vegetarian-kitchen-wakad,"Tatva The Vegetarian Kitchen
                                    ",Casual Dining,Wakad,4.4,"-3,361",3.9,(12.7K),"Beverages,Street Food,Fast Food,South Indian,Continental,Chinese,North Indian,",Rs. 850,"Mocktails, Brownie, Chaap, Pasta, Breakfast Buffet, Manchurian, Pav Bhaji"
https://www.zomato.com/pune/chulbul-dhaba-wakad,"Chulbul Dhaba
                                    ",,Wakad,3.3,(358 Reviews),,,"Italian,Maharashtrian,Mughlai,Chinese,North Indian,",Rs. 800,
https://www.zomato.com/pune/largo-pizzeria-wakad,"Largo Pizzeria
                                    ",Quick Bites,Wakad,3.9,-507,3.7,-51,"Beverages,Pizza,",Rs. 600,"Virgin Mojito, Watermelon Mojito, Mocktails, Butter Beer, Virgin Sangria, Thin Crust Pizza, Hot Chocolate"
https://www.zomato.com/pune/hotel-al-zaika-wakad,"Hotel Al Zaika
                                    ",Quick Bites,Wakad,3.3,-94,3.1,"-2,214","Biryani,Mughlai,Chinese,North Indian,",Rs. 600,
https://www.zomato.com/pune/ovenstory-pizza-wakad,"Ovenstory Pizza
                                    ",,Wakad,3.5,"(1,735 Reviews)",,,"Pizza,",Rs. 600,"Supreme Pizza, Garlic Bread, Paneer Pizza, Chicken Sausages, Margherita Pizza, Lava Cake, Veggie Pizza"
https://www.zomato.com/pune/rolls-mania-wakad,"Rolls Mania
                                    ",Quick Bites,Wakad,3.3,-157,3.8,"-3,544","Beverages,Fast Food,Rolls,",Rs. 300,"Rolls, Fries"
https://www.zomato.com/pune/marrakesh-wakad,"Marrakesh
                                    ",Casual Dining,Wakad,2.9,-146,3.5,"-1,817","Biryani,Lebanese,Mughlai,North Indian,",Rs. 800,"Shawarma, Roti, Tandoori Chicken, Chicken Biryani, Mutton Rogan, Paya Soup, Dum Biryani"
https://www.zomato.com/pune/shriniwas-veg-wakad,"Shriniwas Veg
                                    ",,Wakad,3.4,(346 Reviews),,,"Fast Food,Chinese,South Indian,North Indian,",Rs. 500,
https://www.zomato.com/pune/falahaar-wakad,"Falahaar
                                    ",Quick Bites,Wakad,3.9,(0 Reviews),,,"Juices,Beverages,Street Food,Fast Food,",Rs. 600,
https://www.zomato.com/pune/global-punjab-wakad,"Global Punjab
                                    ",Casual Dining,Wakad,4,-797,4,-619,"Beverages,Seafood,Chinese,Mughlai,North Indian,",Rs. 900,"Biryani, Naan, Mumtaz Tangdi, Bhuna Chicken, Noodle, Chicken Kebab, Masala Papad"
https://www.zomato.com/pune/global-punjab-wakad,"Global Punjab
                                    ",Casual Dining,Wakad,4,-797,4,-619,"Beverages,Seafood,Chinese,Mughlai,North Indian,",Rs. 900,"Biryani, Naan, Mumtaz Tangdi, Bhuna Chicken, Noodle, Chicken Kebab, Masala Papad"
https://www.zomato.com/pune/chicken-xperience-by-venkys-wakad,"Chicken Xperience By Venky's
                                    ",Quick Bites,Wakad,3,-190,3.8,"-2,441","North Indian,Fast Food,",Rs. 400,"Burgers, Chicken Grill, Chicken Burger, French Fries"
https://www.zomato.com/pune/tiffina-wakad,"Tiffina
                                    ",Quick Bites,Wakad,4,-79,3.7,"-1,021","Bengali,North Indian,",Rs. 450,
https://www.zomato.com/pune/bebe-di-rasoi-wakad,"Bebe Di Rasoi
                                    ",,Wakad,3.6,"(4,883 Reviews)",,,"Biryani,Mughlai,North Indian,",Rs. 500,"Dal Makhani, Lassi, Butter Chicken, Mutton Roganjosh, Gulab Jamun, Paratha, Naan"
https://www.zomato.com/pune/tiffingeek-wakad,"TiffinGeek
                                    ",,Wakad,3.8,(13.7K Reviews),,,"Healthy Food,North Indian,",Rs. 300,"Jumbo Thali, Gulab Jamun, Dal Makhani, Paneer Makhanwala, Salad, Aloo Paratha, Normal Thali"
https://www.zomato.com/pune/mithas-wakad,"Mithas
                                    ",Sweet Shop,Wakad,3.9,(19 Reviews),,,"Street Food,Mithai,",Rs. 400,
https://www.zomato.com/pune/hyderabadi-laziz-wakad,"Hyderabadi Laziz
                                    ",Quick Bites,Wakad,3.7,-177,3.5,"-4,163","Hyderabadi,Biryani,",Rs. 300,"Chicken Seekh Kebab, Hyderabadi Chicken Dum Biryani, Salad"
https://www.zomato.com/pune/hyderabadi-laziz-wakad,"Hyderabadi Laziz
                                    ",Quick Bites,Wakad,3.7,-177,3.5,"-4,163","Hyderabadi,Biryani,",Rs. 300,"Chicken Seekh Kebab, Hyderabadi Chicken Dum Biryani, Salad"
https://www.zomato.com/pune/lazzetti-wakad,"Lazzetti
                                    ",Quick Bites,Wakad,3.2,-26,3.7,-181,"Momos,Rolls,Chinese,",Rs. 400,
https://www.zomato.com/pune/apsara-ice-creams-wakad,"Apsara Ice Creams
                                    ",Dessert Parlor,Wakad,3.9,-65,4.1,-286,"Desserts,Ice Cream,",Rs. 400,"Panipuri, Chips"
https://www.zomato.com/pune/tea-villa-cafe-wakad,"Tea Villa Cafe
                                    ",Café,Wakad,4.1,-277,3.8,-237,"Desserts,Mediterranean,Continental,Cafe,","Rs. 1,200","Fries, Coffee, Waffles, Masala Tea, Pasta, Mini Burger, Burgers"
https://www.zomato.com/pune/faasos-2-wakad,"Faasos
                                    ",Quick Bites,Wakad,3.8,"(7,404 Reviews)",,,"Fast Food,Biryani,North Indian,Wraps,",Rs. 550,"Rolls, Chocolate Fantasy, Chicken Wrap, Veggie Wrap, Paratha, Chocolava, Paneer Roll"
https://www.zomato.com/pune/hotel-malabar-wakad,"Hotel Malabar
                                    ",,Wakad,3.6,"(1,223 Reviews)",,,"Biryani,Mughlai,Chinese,North Indian,",Rs. 350,
https://www.zomato.com/pune/subway-wakad,"Subway
                                    ",Quick Bites,Wakad,3.5,-296,3.5,"-5,027","Salad,Sandwich,Healthy Food,Fast Food,",Rs. 500,"Salad, Sandwich, Mexican Patty"
https://www.zomato.com/pune/cafe-buddys-espresso-wakad,"Cafe Buddy’s Espresso
                                    ",Café,Wakad,3.4,(10 Reviews),,,"Beverages,Cafe,",Rs. 600,
https://www.zomato.com/pune/ubq-by-barbeque-nation-wakad,"UBQ By Barbeque Nation
                                    ",,Wakad,3.7,(571 Reviews),,,"BBQ,Kebab,Biryani,North Indian,",Rs. 400,
https://www.zomato.com/pune/combo-meals-wakad,"Combo Meals
                                    ",,Wakad,,,,,"Chinese,North Indian,",Rs. 500,
https://www.zomato.com/pune/blue-box-biryani-wakad,"Blue Box Biryani
                                    ",,Wakad,,,,,"Biryani,",Rs. 400,
https://www.zomato.com/pune/k-9-the-schezwan-restaurant-wakad,"K 9 The Schezwan Restaurant
                                    ",Quick Bites,Wakad,3.6,-83,3.6,"-1,976","Momos,Chinese,",Rs. 300,"Momos, Noodle"
https://www.zomato.com/pune/khichdi-experiment-by-ola-foods-wakad,"Khichdi Experiment by Ola Foods
                                    ",,Wakad,4.3,(193 Reviews),,,"North Indian,Healthy Food,",Rs. 350,
https://www.zomato.com/pune/hotel-shalimar-wakad,"Hotel Shalimar
                                    ",,Wakad,3.2,(22 Reviews),,,"Fast Food,Biryani,Chinese,North Indian,",Rs. 500,
https://www.zomato.com/pune/sambar-by-sanhita-wakad,"Sambar By Sanhita
                                    ",,Wakad,3.6,(114 Reviews),,,"South Indian,",Rs. 250,
https://www.zomato.com/pune/sambar-by-sanhita-wakad,"Sambar By Sanhita
                                    ",,Wakad,3.6,(114 Reviews),,,"South Indian,",Rs. 250,
https://www.zomato.com/pune/radha-pure-veg-wakad,"Radha Pure Veg
                                    ",Casual Dining,Wakad,2.9,(30 Reviews),,,"Fast Food,North Indian,Chinese,South Indian,",Rs. 500,
https://www.zomato.com/pune/odisha-hotel-wakad,"Odisha Hotel
                                    ",Casual Dining,Wakad,4.2,-371,3.9,-995,"Odia,North Indian,",Rs. 550,"Mutton Thali, Prawn Curry, Fish, Malpua, Gulab Jamun, Kheer, Crab Meat"
https://www.zomato.com/pune/amul-ice-cream-parlor-1-wakad,"Amul Ice Cream Parlor
                                    ",Dessert Parlor,Wakad,3.9,(52 Reviews),,,"Desserts,Ice Cream,",Rs. 300,
https://www.zomato.com/pune/rajmandir-ice-cream-parlor-wakad,"Rajmandir Ice Cream Parlor
                                    ",Dessert Parlor,Wakad,3.4,(15 Reviews),,,"Desserts,Ice Cream,",Rs. 300,
https://www.zomato.com/pune/the-belgian-waffle-co-wakad,"The Belgian Waffle Co.
                                    ",Dessert Parlor,Wakad,3.5,-13,4.1,-174,"Fast Food,Beverages,Desserts,",Rs. 300,
https://www.zomato.com/pune/belge-cakes-more-wakad,"Belge Cakes & More
                                    ",Bakery,Wakad,,,,,"Desserts,Bakery,",Rs. 400,
https://www.zomato.com/pune/fish-on-dish-1-wakad,"Fish On Dish
                                    ",Quick Bites,Wakad,4,-141,3,-66,"Mangalorean,",Rs. 500,
https://www.zomato.com/pune/best-belgian-waffle-wakad,"Best Belgian waffle
                                    ",,Wakad,4.1,"(1,218 Reviews)",,,"Beverages,Desserts,",Rs. 300,
https://www.zomato.com/pune/baskin-robbins-1-wakad,"Baskin Robbins
                                    ",Dessert Parlor,Wakad,3,-34,4.2,-330,"Beverages,Desserts,Ice Cream,",Rs. 300,
https://www.zomato.com/pune/shahjis-parantha-express-wakad,"Shahji's Parantha Express
                                    ",,Wakad,3.7,(107 Reviews),,,"Beverages,North Indian,",Rs. 500,
https://www.zomato.com/pune/lad-restaurant-wakad,"Lad Restaurant
                                    ",Quick Bites,Wakad,4.3,-319,4,-759,"North Indian,Maharashtrian,",Rs. 600,"Chicken Thali, Mutton Thali, Mutton Fry, Sol Kadhi, Chicken Keema, Maharastrian Thali, Chicken Fry"
https://www.zomato.com/pune/box8-desi-meals-wakad,"BOX8 - Desi Meals
                                    ",,Wakad,3.9,(14K Reviews),,,"Desserts,Wraps,Biryani,Fast Food,North Indian,",Rs. 400,"Sandwich, Paratha, Dal Makhani, Pizza, Salad, Brownie, Halwa"
https://www.zomato.com/pune/eatsome-wakad,"Eatsome
                                    ",Quick Bites,Wakad,3.6,-334,4.1,"-8,509","Fast Food,North Indian,Finger Food,Wraps,",Rs. 400,"Rolls, Chicken Tikka Wrap, Raita, Veggie Wrap, Paneer Tikka Wrap, Chicken Bhuna Wrap, Paratha"
https://www.zomato.com/pune/puran-singh-da-dhaba-wakad,"Puran Singh Da Dhaba
                                    ",,Wakad,,,,,"North Indian,",Rs. 300,
https://www.zomato.com/pune/sujata-mastani-wakad,"Sujata Mastani
                                    ",Dessert Parlor,Wakad,3.3,(69 Reviews),,,"Beverages,Ice Cream,",Rs. 200,Sitafal Mastani
https://www.zomato.com/pune/mojo-pizza-2x-toppings-wakad,"MOJO Pizza - 2X Toppings
                                    ",,Wakad,4,"(4,994 Reviews)",,,"Desserts,Italian,Pizza,",Rs. 500,"Chocolava Cake, Garlic Bread, Bbq Chicken, Cheese Burst Pizza, Chicken Sausages, Veggie Pizza, Meat Eater Pizza"
https://www.zomato.com/pune/siilver-spoon-family-resto-bar-wakad,"Siilver Spoon Family Resto & Bar
                                    ","Casual Dining,Bar",Wakad,3.9,-289,3.6,"-1,478","Beverages,Continental,Seafood,Asian,Mughlai,North Indian,","Rs. 1,100","Paneer Musallam, Tandoori Chicken, Sea Food, Pasta, Noodle"
https://www.zomato.com/pune/cheesiaano-pizza-wakad,"Cheesiaano Pizza
                                    ",Quick Bites,Wakad,4.1,"-1,018",3.5,"-4,356","Fast Food,Pizza,",Rs. 700,"Pasta, Brownie, Cheesy Pizza, Margarita, Chocolava, Cheesiano Pizza, Cheesy Garlic Bread"
https://www.zomato.com/pune/bhairavi-wakad,"Bhairavi
                                    ",Casual Dining,Wakad,4.1,-105,3.8,-266,"Maharashtrian,",Rs. 650,"Mutton Thali, Chicken Sukha, Chicken Thali, Egg Masala, Fish, Mutton Keema, Pandhra Rassa"
https://www.zomato.com/pune/chocolate-biclate-wakad,"Chocolate Biclate
                                    ",Dessert Parlor,Wakad,3.4,-93,3.7,-161,"Desserts,Bakery,",Rs. 300,"Chocolate Truffle Cake, Rasmalai"
https://www.zomato.com/pune/chocolate-biclate-1-wakad,"Chocolate Biclate
                                    ",Dessert Parlor,Wakad,3.1,(16 Reviews),,,"Desserts,Bakery,",Rs. 300,
https://www.zomato.com/pune/chocolate-biclate-3-wakad,"Chocolate Biclate
                                    ",Dessert Parlor,Wakad,2.7,(4 Reviews),,,"Desserts,Bakery,",Rs. 300,
https://www.zomato.com/pune/chocolate-biclate-4-wakad,"Chocolate Biclate
                                    ",Dessert Parlor,Wakad,,,,,"Desserts,Bakery,",Rs. 300,
https://www.zomato.com/pune/chinese-hub-wakad,"Chinese Hub
                                    ",Quick Bites,Wakad,3.4,-400,3.8,"-6,619","Chinese,",Rs. 350,Noodle
https://www.zomato.com/pune/thank-god-for-pizzas-wakad,"Thank God For Pizzas
                                    ",Quick Bites,Wakad,,,,,"Fast Food,Pizza,",Rs. 550,
https://www.zomato.com/pune/the-good-bowl-wakad,"The Good Bowl
                                    ",,Wakad,3.6,"(1,730 Reviews)",,,"Desserts,North Indian,Biryani,Asian,",Rs. 500,"Rice Bowl, Paneer Biryani, Tikki, Chicken Tikka, Butter Chicken, Chicken Keema"
https://www.zomato.com/pune/hotel-fish-land-1-wakad,"Hotel Fish Land
                                    ",,Wakad,3.2,(15 Reviews),,,"Chinese,North Indian,",Rs. 800,
https://www.zomato.com/pune/frozen-bottle-wakad,"Frozen Bottle
                                    ","Beverage Shop,Dessert Parlor",Wakad,2.9,-25,4.2,-211,"Desserts,Beverages,",Rs. 500,
https://www.zomato.com/pune/kota-kachori-namkeens-wakad,"Kota Kachori & Namkeens
                                    ","Sweet Shop,Quick Bites",Wakad,4,-121,3.7,"-2,211","Street Food,Mithai,",Rs. 200,"Daal Kachori, Pyaz Kachori, Poha, Samosa, Jalebi, Kadi Kachori"
https://www.zomato.com/pune/cafe-76-wakad,"Cafe 76
                                    ",Quick Bites,Wakad,3.2,(15 Reviews),,,"Beverages,Burger,Italian,Chinese,",Rs. 200,
https://www.zomato.com/pune/teera-wakad,"Teera
                                    ",Casual Dining,Wakad,4,(276 Reviews),,,"Fast Food,Mughlai,North Indian,","Rs. 1,400","Cocktails, Mix Veg Pizza"
https://www.zomato.com/pune/sweet-truth-wakad,"Sweet Truth
                                    ",,Wakad,4,(657 Reviews),,,"Ice Cream,Desserts,Bakery,",Rs. 300,"Cheesecake, Chocolate Decadence, Pancakes, Chocolate Fantasy, Brownie Chocolate, Chocolava Cake, Red Velvet Pastry"
https://www.zomato.com/pune/slay-coffee-wakad,"Slay Coffee
                                    ",,Wakad,,,,,"Beverages,Coffee,",Rs. 300,
https://www.zomato.com/pune/charcoal-eats-wakad,"Charcoal Eats
                                    ",Quick Bites,Wakad,4.1,-243,3.4,"-1,251","Mughlai,Biryani,North Indian,Fast Food,",Rs. 350,"Rolls, Biryani, Mousse, Chicken Tikka Roll, Loaded Fries, Tandoori Fries, Kebab Platter"
https://www.zomato.com/pune/nutri-narcos-wakad,"Nutri Narcos
                                    ",,Wakad,3.7,(763 Reviews),,,"Beverages,Fast Food,Healthy Food,",Rs. 400,"Healthy Breakfast, Custard, Veg Sandwich, Sprout Salad, Paneer Sandwich"
https://www.zomato.com/pune/ganesh-bhel-1-wakad,"Ganesh Bhel
                                    ",Quick Bites,Wakad,3.9,-109,3.9,-506,"Sandwich,Street Food,",Rs. 200,
https://www.zomato.com/pune/good-food-roll-house-wakad,"Good Food Roll House
                                    ",Quick Bites,Wakad,4,-265,4.1,"-1,108","Beverages,Rolls,Chinese,North Indian,",Rs. 600,"Rolls, Chicken Roll, Chicken Biryani, Momos, Double Egg Roll, Chicken Handi, Paneer Cheese Roll"
https://www.zomato.com/pune/papas-choice-wakad,"Papa's Choice
                                    ",Quick Bites,Wakad,4.2,-358,3.2,"-2,087","North Indian,",Rs. 300,"Dal Makhani, Chur Chur Naan, Panneer Butter Masala, Chole, Gulab Jamun, Chaap, Shahi Paneer"
https://www.zomato.com/pune/monginis-wakad,"Monginis
                                    ","Bakery,Dessert Parlor",Wakad,4.4,(85 Reviews),,,"Bakery,",Rs. 300,
https://www.zomato.com/pune/monginis-wakad,"Monginis
                                    ","Bakery,Dessert Parlor",Wakad,4.4,(85 Reviews),,,"Bakery,",Rs. 300,
https://www.zomato.com/pune/the-tasty-tiffin-wakad,"The Tasty Tiffin
                                    ",,Wakad,3.1,"(1,231 Reviews)",,,"Maharashtrian,Chinese,North Indian,",Rs. 400,
https://www.zomato.com/pune/firangi-bake-wakad,"Firangi Bake
                                    ",,Wakad,3.8,(974 Reviews),,,"Modern Indian,Italian,Mexican,",Rs. 400,"Lasagne, Masala Quesadilla"
https://www.zomato.com/pune/ahare-bahare-authentic-bengali-cuisine-wakad,"Ahare Bahare - Authentic Bengali Cuisine
                                    ",Quick Bites,Wakad,3.3,-22,3.4,-166,"Rolls,Biryani,Mughlai,Bengali,",Rs. 450,
https://www.zomato.com/pune/bowlsome-by-ola-foods-wakad,"Bowlsome By Ola Foods
                                    ",,Wakad,,,,,"Desserts,North Indian,",Rs. 200,
https://www.zomato.com/pune/kns-wakad,"KNS
                                    ",Quick Bites,Wakad,,,,,"Fast Food,Pizza,Sandwich,Burger,",Rs. 300,
https://www.zomato.com/pune/cafe-chokolade-2-wakad,"Cafe Chokolade
                                    ","Quick Bites,Dessert Parlor",Wakad,3.2,-94,3.8,"-1,188","Beverages,Desserts,Fast Food,",Rs. 350,
https://www.zomato.com/pune/the-flavours-wakad,"The Flavours
                                    ",Bakery,Wakad,3.8,(46 Reviews),,,"Bakery,",Rs. 400,Red Velvet Cake
https://www.zomato.com/pune/cafe-coffee-hutt-wakad,"Cafe Coffee Hutt
                                    ",Café,Wakad,3.7,-197,3.9,"-4,236","Continental,Cafe,",Rs. 400,"Burgers, Sandwich, Hot Coffee, Chicken Burger, Chicken Wrap, Chocolate Shake, Pasta"
https://www.zomato.com/pune/new-supreme-pavbhaji-and-creamist-live-ice-cream-rolls-wakad,"New Supreme Pavbhaji And Creamist Live Ice Cream Rolls
                                    ",Dessert Parlor,Wakad,2.8,(12 Reviews),,,"Street Food,Desserts,",Rs. 400,
https://www.zomato.com/pune/juice-destination-wakad,"Juice Destination
                                    ",,Wakad,3.8,(144 Reviews),,,"North Indian,Juices,",Rs. 400,
https://www.zomato.com/pune/bahubalis-house-of-paranthas-wakad,"Bahubali's House of Paranthas
                                    ",Casual Dining,Wakad,3.8,-240,3.7,"-1,140","South Indian,North Indian,",Rs. 600,"Paratha, Lassi, Dal Makhani, Salad, Paneer Parantha, Chaat, Dahi Bhalle"
https://www.zomato.com/pune/bakers-hut-1-wakad,"Baker's Hut
                                    ","Bakery,Dessert Parlor",Wakad,3,-10,3.6,-75,"Desserts,Bakery,",Rs. 350,
https://www.zomato.com/pune/lunchbox-wakad,"Lunchbox
                                    ",,Wakad,,,,,"Beverages,Desserts,North Indian,Chinese,",Rs. 400,
https://www.zomato.com/pune/eagle-brothers-pizza-wakad,"Eagle Brother's Pizza
                                    ",Quick Bites,Wakad,3.7,-253,3.6,"-2,764","Desserts,Beverages,Fast Food,Pizza,",Rs. 400,"Peri Peri Chicken, Paneer Peri Peri, White Sauce Pasta, Peri Peri Pizza, Stuffed Garlic Bread"
https://www.zomato.com/pune/lunchbox-wakad,"Lunchbox
                                    ",,Wakad,,,,,"Beverages,Desserts,North Indian,Chinese,",Rs. 400,
https://www.zomato.com/pune/desi-chulha-wakad,"Desi Chulha
                                    ",Quick Bites,Wakad,3.8,-257,3.2,-979,"Biryani,Chinese,North Indian,",Rs. 500,"Chicken Biryani, Koyle Da Kukkad, Butter Chicken, Dum Paneer Kali Mirch, Tandoori Chicken, Butter Naan, Dum Biryani"
https://www.zomato.com/pune/pokket-cafe-1-wakad,"Pokket Cafe
                                    ",Quick Bites,Wakad,3.1,(7 Reviews),,,"Burger,Desserts,Fast Food,Italian,Pizza,",Rs. 450,
https://www.zomato.com/pune/shandong-chinese-wakad,"Shandong Chinese
                                    ",,Wakad,2.7,(14 Reviews),,,"Chinese,",Rs. 300,
https://www.zomato.com/pune/dakkhan-spice-wakad,"Dakkhan Spice
                                    ",Quick Bites,Wakad,4.3,-465,3.7,-452,"Malwani,North Indian,Maharashtrian,",Rs. 550,"Chicken Thali, Fish, Pandhra Rassa, Mutton Thali, Sea Food, Non Veg Thali, Sol Kadhi"
https://www.zomato.com/pune/the-cake-cream-factory-3-wakad,"The Cake & Cream Factory
                                    ",Bakery,Wakad,3.4,-25,4,-82,"Bakery,",Rs. 150,
https://www.zomato.com/pune/pradeep-sweets-wakad,"Pradeep Sweets
                                    ",Sweet Shop,Wakad,3.1,(30 Reviews),,,"Street Food,Bakery,Mithai,",Rs. 200,
https://www.zomato.com/pune/the-meal-house-wakad,"The Meal House
                                    ",,Wakad,3.9,(92 Reviews),,,"North Indian,",Rs. 400,
https://www.zomato.com/pune/kekiz-the-cake-shop-wakad,"Kekiz The Cake Shop
                                    ",Bakery,Wakad,3.8,(7 Reviews),,,"Desserts,Bakery,",Rs. 350,
https://www.zomato.com/pune/momos-bowl-company-wakad,"Momos Bowl Company
                                    ",,Wakad,3.5,(447 Reviews),,,"Fast Food,Momos,",Rs. 300,Momos
https://www.zomato.com/pune/lsd-lebanese-shawarma-delicacy-wakad,"LSD Lebanese Shawarma Delicacy
                                    ",Quick Bites,Wakad,3.7,-51,3.4,-554,"Lebanese,Chinese,Rolls,",Rs. 450,
https://www.zomato.com/pune/flavours-street-wakad,"Flavours Street
                                    ",,Wakad,3.7,(160 Reviews),,,"Beverages,Fast Food,Sandwich,",Rs. 350,
